,ATLaS_ID,variable,VT_PBIF,VT_AIF,VT_Rebalanced,VT_PRED_SLOPE
1682,1022,Left-VentralDC,4.0358829429839,3.97924420617135,0.219257686958786,4.174908744251027
1704,1022,Right-Cerebellum-Cortex,3.35054717158177,3.28586415716609,-0.0083354502211056,3.4659649158010977
1726,1022,Right-Thalamus-Proper,3.88710071634298,3.77903750232618,0.18994766739222,4.021001352047756
1748,1022,Right-Caudate,2.67772360527833,2.59729310359222,-0.25931440332913,2.769964305778054
1770,1022,Right-Putamen,3.4798454526956,3.4294708699288,0.0260381718312215,3.59971719059816
1792,1022,Right-Pallidum,3.69104099495129,3.54852117577703,0.127319504099366,3.8181878768312503
1814,1022,Right-Hippocampus,3.67002364139035,3.6506502963052,0.0869810955533583,3.7964465294229655
1836,1022,Right-Amygdala,3.55946654158138,3.48908431142977,0.10924324662268,3.682081021490209
1858,1022,Right-Accumbens-area,3.55875859560443,3.51462199357094,0.0743356878936832,3.6813486885927036
1880,1022,Right-VentralDC,3.9627016311153,3.86537960544058,0.216796681830029,4.0992065241539075
11,1023,ctx-lh-bankssts,3.1516505994415582,2.9838904814185443,0.159636881467844,3.193801291631596
33,1023,ctx-lh-caudalanteriorcingulate,3.28701572359919,3.13955583045952,0.277926314957151,3.330976811168286
55,1023,ctx-lh-caudalmiddlefrontal,2.88768860565246,2.73731069075465,0.0494618544302197,2.926309026830843
77,1023,ctx-lh-cuneus,3.2837282905481,3.0135796103824,0.125408384973177,3.3276454114482203
99,1023,ctx-lh-entorhinal,2.97992021134128,2.80682009659932,0.126107229334701,3.019774153146052
121,1023,ctx-lh-fusiform,2.8918285061933,2.72856246276575,0.0579136316890232,2.9305042950807256
143,1023,ctx-lh-inferiorparietal,2.8127363351812,2.62869134055755,0.0052404013293665,2.850354332397314
165,1023,ctx-lh-inferiortemporal,2.49730727736326,2.31316045849174,-0.0893038330787037,2.530706674609494
187,1023,ctx-lh-isthmuscingulate,3.08058674968842,2.83288384018551,0.0551971784492333,3.121787022292824
209,1023,ctx-lh-lateraloccipital,2.82193287663728,2.6630797838773,-0.0294416956296831,2.859673869907651
231,1023,ctx-lh-lateralorbitofrontal,3.54235929932637,3.08698023220875,0.148352915038814,3.5897353937699865
253,1023,ctx-lh-lingual,3.29044551936075,3.05154094810728,0.14374237676073,3.3344524775810678
275,1023,ctx-lh-medialorbitofrontal,3.42437821345,3.15618850165967,0.198316232008766,3.4701764094946306
297,1023,ctx-lh-middletemporal,2.37232727662913,2.23192145433661,-0.1580207366515,2.4040551708407993
319,1023,ctx-lh-parahippocampal,3.18333321431365,2.94203481588701,0.102566472902077,3.225907634992971
341,1023,ctx-lh-paracentral,2.73705860630865,2.59483248473633,0.000393850376823934,2.773664477162815
363,1023,ctx-lh-parsopercularis,2.98788993623126,2.75202088875692,0.0442460114753291,3.0278504664442574
385,1023,ctx-lh-parsorbitalis,3.63286513713088,3.00428478035178,0.210465875086971,3.6814516714980643
407,1023,ctx-lh-parstriangularis,3.01336172483203,2.81578237840865,0.0939962133209822,3.0536629189247835
429,1023,ctx-lh-pericalcarine,3.25995279091412,3.10314572549258,0.157424017812791,3.303551934381427
451,1023,ctx-lh-postcentral,2.31452017580205,2.21228192471536,-0.143089846548473,2.3454749483631807
473,1023,ctx-lh-posteriorcingulate,3.08087454020507,2.90030563433184,0.100247600207328,3.12207866176706
495,1023,ctx-lh-precentral,2.47860368035475,2.34657715002866,-0.0922037619168262,2.511752932626001
517,1023,ctx-lh-precuneus,3.07557173311559,2.89739769903689,0.089116844746179,3.1167049340655644
539,1023,ctx-lh-rostralanteriorcingulate,3.53168680704138,3.38127345453426,0.321023917685961,3.5789201658222027
561,1023,ctx-lh-rostralmiddlefrontal,2.89805032714926,2.72904146386776,0.0490636236727959,2.9368093276909293
583,1023,ctx-lh-superiorfrontal,2.86291917196341,2.71487927376482,0.0509955944907377,2.9012083226718577
605,1023,ctx-lh-superiorparietal,2.49586059960556,2.36281638419018,-0.0967621254270415,2.5292406487461143
627,1023,ctx-lh-superiortemporal,2.67063040881639,2.46464173454537,-0.0393969793924367,2.706347858058803
649,1023,ctx-lh-supramarginal,2.52571187903817,2.38659990508631,-0.0731195779727728,2.559491164087383
671,1023,ctx-lh-frontalpole,1.80343567281983,1.69516360120572,-0.362999024616903,1.8275551173873945
693,1023,ctx-lh-temporalpole,2.58555083931083,2.39405297026418,-0.0785945518207957,2.6201304204321625
715,1023,ctx-lh-transversetemporal,3.60759039628775,3.4640642489148,0.333062804728823,3.655838902124217
737,1023,ctx-lh-insula,3.28353564863527,3.08648194981459,0.188273325781834,3.3274501931108427
759,1023,ctx-rh-bankssts,3.2699605760345,3.11804013657947,0.241592617116634,3.313693565261926
781,1023,ctx-rh-caudalanteriorcingulate,3.48767554865702,3.29668586940814,0.27529850887515,3.5343202936475375
803,1023,ctx-rh-caudalmiddlefrontal,3.26402232201905,3.08408932538453,0.190954391768958,3.3076758920630183
825,1023,ctx-rh-cuneus,2.66705157216266,2.4711026468649,-0.100952697980655,2.7027211574565073
847,1023,ctx-rh-entorhinal,3.54925265000048,3.2177098432222,0.253764743599641,3.5967209372469644
869,1023,ctx-rh-fusiform,2.76675495387874,2.59942212576631,0.000618061507748902,2.803757988557416
891,1023,ctx-rh-inferiorparietal,3.14715869465082,2.99521798097483,0.147114563483698,3.1892493113692257
913,1023,ctx-rh-inferiortemporal,2.71613865980034,2.57390184911097,0.0119958972614842,2.752464743857688
935,1023,ctx-rh-isthmuscingulate,2.69384902932213,2.60786621110464,-0.0284299019775366,2.729877008204532
957,1023,ctx-rh-lateraloccipital,3.26707341816111,3.01715116117112,0.106080125348803,3.310767794065458
979,1023,ctx-rh-lateralorbitofrontal,3.61286946843542,3.15524516016377,0.162032917538885,3.6611885774488973
1001,1023,ctx-rh-lingual,2.59868000430397,2.4216418008525,-0.134611837173096,2.633435177031947
1023,1023,ctx-rh-medialorbitofrontal,3.40896944686649,3.18018344695372,0.199006781560418,3.4545615635388054
1045,1023,ctx-rh-middletemporal,3.15999952346671,2.99124408109481,0.176568632795744,3.20226187553642
1067,1023,ctx-rh-parahippocampal,3.01636051343784,2.77864345038184,0.0371049955306035,3.0567018138214013
1089,1023,ctx-rh-paracentral,2.68223242199801,2.54665503263214,-0.0115172179859019,2.718105038468189
1111,1023,ctx-rh-parsopercularis,3.22594291641066,3.05748621645077,0.171270009831109,3.269087206236554
1133,1023,ctx-rh-parsorbitalis,2.80856928790811,2.63172111233153,-0.0099168805076155,2.8461315543503307
1155,1023,ctx-rh-parstriangularis,3.1622153460961,2.98984724076509,0.152710025069102,3.2045073329411924
1177,1023,ctx-rh-pericalcarine,3.13414907900679,2.96336920182496,0.110703000809974,3.17606570299116
1199,1023,ctx-rh-postcentral,2.85304294935441,2.71378274175443,0.0294315436926718,2.8912000138413503
1221,1023,ctx-rh-posteriorcingulate,3.38830316249787,3.20303830414236,0.211724183473163,3.4336188848924416
1243,1023,ctx-rh-precentral,2.88599426745358,2.73989121603617,0.041563665816889,2.924592028274911
1265,1023,ctx-rh-precuneus,2.89529358801455,2.7420666587053,0.025033180586266,2.934015719474749
1287,1023,ctx-rh-rostralanteriorcingulate,3.6190471775563,3.42283106736788,0.345941015342799,3.6674489082651007
1309,1023,ctx-rh-rostralmiddlefrontal,3.02053719892889,2.85517019715416,0.0967582517181203,3.060934358989453
1331,1023,ctx-rh-superiorfrontal,3.05627270857069,2.90041547816957,0.123075180415495,3.097147801200121
1353,1023,ctx-rh-superiorparietal,2.63551331886288,2.49627556659005,-0.0504157269088525,2.670761106382797
1375,1023,ctx-rh-superiortemporal,3.32176134329284,3.13726365312727,0.211531214967881,3.3661871244802315
1397,1023,ctx-rh-supramarginal,3.43449610977809,3.16131312841736,0.204781721928337,3.480429624228197
1419,1023,ctx-rh-frontalpole,1.21765639297457,1.34942593044231,-0.38606784975283,1.2339415293480618
1441,1023,ctx-rh-temporalpole,2.46719075410939,2.34601003525423,-0.0530212866943834,2.5001873680325826
1463,1023,ctx-rh-transversetemporal,3.84461834314947,3.40421287060183,0.249974611417018,3.8960368996350714
1485,1023,ctx-rh-insula,3.4865087052805,3.2998509577116,0.278016018678425,3.5331378447162627
1507,1023,Left-Cerebellum-Cortex,3.15739237923984,2.91824160979239,0.108406784519135,3.1996198629349206
1529,1023,Left-Thalamus-Proper,4.00312051043107,3.8067029402653,0.593667099103221,4.056658900906431
1551,1023,Left-Caudate,3.26326519208814,3.08796143707367,0.154206214870939,3.306908636152195
1573,1023,Left-Putamen,3.97544057099406,3.65958248729571,0.347418393444576,4.028608765418102
1595,1023,Left-Pallidum,3.76485887044099,3.56341113684943,0.397152178162669,3.815210710652913
1617,1023,Left-Hippocampus,3.43394931347613,3.24230913819539,0.278694671353904,3.479875514982785
1639,1023,Left-Amygdala,3.30890496493842,3.15380829767015,0.238355288837126,3.353158802812428
1661,1023,Left-Accumbens-area,3.55181811358981,3.44372588123127,0.438733517730803,3.5993207117672386
1683,1023,Left-VentralDC,3.47956200207507,3.29287443186301,0.247517090692327,3.5260982351624577
1705,1023,Right-Cerebellum-Cortex,3.33481465778494,3.14780325535502,0.202620670633276,3.379415016141931
1727,1023,Right-Thalamus-Proper,4.23809025683464,4.01326916182011,0.665891977340605,4.294771171248532
1749,1023,Right-Caudate,3.47077627878961,3.13607308705763,0.136749801842001,3.517195010172355
1771,1023,Right-Putamen,3.84517172935597,3.62916067054026,0.386201129765944,3.8965976869194883
1793,1023,Right-Pallidum,3.772902267372,3.6028295029574,0.519269716146004,3.8233616812941116
1815,1023,Right-Hippocampus,3.43251345522765,3.18321865589368,0.22821413525509,3.478420453330517
1837,1023,Right-Amygdala,3.30728892270445,3.16333353864546,0.279785517043169,3.3515211473644864
1859,1023,Right-Accumbens-area,3.79787886253084,3.40767437718934,0.309099304798442,3.8486723175343713
1881,1023,Right-VentralDC,3.44462820693729,3.18255532166858,0.221423161080469,3.4906972297171195
12,FR,ctx-lh-bankssts,1.7171720349963857,1.5441461414221156,0.0663519750289703,1.5664522474023923
34,FR,ctx-lh-caudalanteriorcingulate,1.592183248313327,1.448732583380348,0.1067577809298688,1.452433988422192
56,FR,ctx-lh-caudalmiddlefrontal,1.719073285857802,1.506783726689444,0.021693685669014,1.5681866214919096
78,FR,ctx-lh-cuneus,1.80845278697905,1.655055038660332,0.0379279722591508,1.649721096518099
100,FR,ctx-lh-entorhinal,1.920734509090972,1.784127098844646,0.2753450697544717,1.752147616610363
122,FR,ctx-lh-fusiform,1.781718608608616,1.625219240180966,0.0766889112739269,1.6253334330007911
144,FR,ctx-lh-inferiorparietal,1.706388863708344,1.545804775062627,0.0020948597347983,1.5566155376528574
166,FR,ctx-lh-inferiortemporal,1.683758492259267,1.573818321372944,0.0623432842450489,1.535971481324493
188,FR,ctx-lh-isthmuscingulate,1.665226839635601,1.513151898874951,0.050415468407617,1.5190663906819684
210,FR,ctx-lh-lateraloccipital,1.842421658382866,1.678633206638183,0.0526188214410255,1.68070844890201
232,FR,ctx-lh-lateralorbitofrontal,2.11587853649216,1.936693136871765,0.3178351932342931,1.9301634438308362
254,FR,ctx-lh-lingual,1.773338222957729,1.627516346628184,0.0580938910113318,1.6176886113583524
276,FR,ctx-lh-medialorbitofrontal,1.749820251772675,1.578114578701304,0.1387498794127347,1.596234861782673
298,FR,ctx-lh-middletemporal,1.782344771971565,1.623451934916316,0.0675765145092124,1.6259046366933405
320,FR,ctx-lh-parahippocampal,1.580297765998954,1.440496085535989,0.0497568638527524,1.4415917197948382
342,FR,ctx-lh-paracentral,1.687209795912328,1.585663707099434,0.0281989090563122,1.5391198568242237
364,FR,ctx-lh-parsopercularis,2.059179871237528,1.812196597005465,0.1570991720664632,1.8784413392293478
386,FR,ctx-lh-parsorbitalis,2.593836391914424,2.257363576609174,0.4159158031756116,2.3661699367920432
408,FR,ctx-lh-parstriangularis,1.985437552646544,1.857382169879383,0.2321932070720541,1.8111715384573164
430,FR,ctx-lh-pericalcarine,1.942322574041342,1.770395921605005,0.0965846152283469,1.7718408518654123
452,FR,ctx-lh-postcentral,1.742955157319859,1.544099388592868,0.0028796320029143,1.58997233105478
474,FR,ctx-lh-posteriorcingulate,1.690271929626481,1.538882840389593,0.0686433604631083,1.541913220646033
496,FR,ctx-lh-precentral,1.72451888934472,1.514172095163957,0.0462104664287573,1.5731542529503169
518,FR,ctx-lh-precuneus,1.660624606727651,1.495233545349011,0.0044673625363418,1.514868105399654
540,FR,ctx-lh-rostralanteriorcingulate,1.745090891527603,1.582030276561318,0.1520844550663141,1.5919206073959924
562,FR,ctx-lh-rostralmiddlefrontal,1.841026765490973,1.675231917632414,0.1034925866195093,1.679435988682032
584,FR,ctx-lh-superiorfrontal,1.644271472718371,1.50068147665402,-0.0081482950991009,1.4999503202279643
606,FR,ctx-lh-superiorparietal,1.57552515806127,1.445841435933847,-0.0632579950283102,1.4372380136561451
628,FR,ctx-lh-superiortemporal,1.781502115225099,1.624138112205939,0.0643771710614352,1.6251359416951754
650,FR,ctx-lh-supramarginal,1.704189062870014,1.554400527357693,0.0072498356134978,1.5546088179434678
672,FR,ctx-lh-frontalpole,1.643269674535427,1.525090314724881,0.0223643206924018,1.4990364519706585
694,FR,ctx-lh-temporalpole,1.815406549531869,1.597925455634004,0.150343542179882,1.6560645127610667
716,FR,ctx-lh-transversetemporal,1.817276401634577,1.66555400291688,0.1075240441433012,1.657770244026719
738,FR,ctx-lh-insula,1.839365060409775,1.690795462949159,0.1578799093061569,1.6779201349376704
760,FR,ctx-rh-bankssts,1.648078308016623,1.577155730538205,0.0644724857721315,1.5034230216154232
782,FR,ctx-rh-caudalanteriorcingulate,1.622537409695249,1.497875991698262,0.0767991254734117,1.4801239014569259
804,FR,ctx-rh-caudalmiddlefrontal,1.554031068739012,1.402493700995395,-0.0124994202081544,1.417630505591416
826,FR,ctx-rh-cuneus,1.758695174350374,1.616582684328549,0.0266628287181998,1.6043308138096275
848,FR,ctx-rh-entorhinal,1.900499142256652,1.719858948929453,0.3438358280350231,1.7336883503233371
870,FR,ctx-rh-fusiform,1.716875951468718,1.573174871290614,0.0517399586465308,1.5661821517463477
892,FR,ctx-rh-inferiorparietal,1.667004347075099,1.520412891821085,-0.0158530342794767,1.5206878825689953
914,FR,ctx-rh-inferiortemporal,1.646529918938113,1.514585304150422,0.033458226119111,1.5020105378907564
936,FR,ctx-rh-isthmuscingulate,1.714879633329751,1.537520007024737,0.0773668037845647,1.56436105463343
958,FR,ctx-rh-lateraloccipital,1.683028038638813,1.535633287944499,-0.0050322841008848,1.5353051411488647
980,FR,ctx-rh-lateralorbitofrontal,2.042299742253926,1.869580151003845,0.2915988678526751,1.863042814536473
1002,FR,ctx-rh-lingual,1.727205491362928,1.544567986161088,0.0414279812742635,1.5756050462800057
1024,FR,ctx-rh-medialorbitofrontal,1.791973995399772,1.683809398075485,0.1398673213726254,1.6346886830046272
1046,FR,ctx-rh-middletemporal,1.591529457957325,1.43433471081549,0.0207098736461033,1.4518375826156582
1068,FR,ctx-rh-parahippocampal,1.598044579374024,1.502685305506839,0.0495272740772135,1.4577808581741316
1090,FR,ctx-rh-paracentral,1.575249085714773,1.415535079956972,0.0075877999550342,1.4369861727579694
1112,FR,ctx-rh-parsopercularis,1.680787974951167,1.488223912622733,0.0416198660660103,1.5332616925448086
1134,FR,ctx-rh-parsorbitalis,2.16573500058245,2.067646301110335,0.2383706256880638,1.9756439016010068
1156,FR,ctx-rh-parstriangularis,1.705575261915233,1.533709500046456,0.1008759528676113,1.555873347393911
1178,FR,ctx-rh-pericalcarine,1.835594276266086,1.721682624291987,0.0923075389016881,1.6744803204193983
1200,FR,ctx-rh-postcentral,1.517438402336557,1.395677902540049,-0.0638594381928725,1.3842496541936746
1222,FR,ctx-rh-posteriorcingulate,1.647185850557809,1.550230421589157,0.0422763115308318,1.502608897017783
1244,FR,ctx-rh-precentral,1.56377747804644,1.37771101769288,-0.0290333341937424,1.4265214521317586
1266,FR,ctx-rh-precuneus,1.656198707289249,1.492955049211917,0.0232058867345604,1.5108306764287842
1288,FR,ctx-rh-rostralanteriorcingulate,1.844735330558342,1.651727058855646,0.1740617293481806,1.6828190452226834
1310,FR,ctx-rh-rostralmiddlefrontal,1.598494551939553,1.401080521660719,-0.0148264405122327,1.4581913357047325
1332,FR,ctx-rh-superiorfrontal,1.570801337167217,1.386400236136489,-0.0346951718753822,1.4329288124200374
1354,FR,ctx-rh-superiorparietal,1.557645632111816,1.419653639414129,-0.0750815211876794,1.420927811163201
1376,FR,ctx-rh-superiortemporal,1.596495558357634,1.441119554719487,0.0283248889784469,1.4563677979780965
1398,FR,ctx-rh-supramarginal,1.559346426152915,1.460812937390957,-0.0206923906633525,1.4224793229475483
1420,FR,ctx-rh-frontalpole,1.622120398068436,1.515614885345838,0.0091088749536543,1.479743491814385
1442,FR,ctx-rh-temporalpole,1.760642315169208,1.708382286195909,0.1860264044533722,1.6061070499988443
1464,FR,ctx-rh-transversetemporal,1.735053730319138,1.525895527406312,0.1465509754970289,1.5827644288581946
1486,FR,ctx-rh-insula,1.754050905316574,1.554371188948375,0.1208728289930419,1.6000941820003094
1508,FR,Left-Cerebellum-Cortex,1.692578258545282,1.49547806584836,0.0246686149883029,1.5440171182430567
1530,FR,Left-Thalamus-Proper,1.856573540925702,1.683361505644534,0.2266840708880229,1.6936181910608652
1552,FR,Left-Caudate,1.351796523041435,1.233856654931904,-0.1156557922443708,1.23314650972257
1574,FR,Left-Putamen,1.76850279931874,1.564028794994503,0.0938348661598358,1.6132776029840792
1596,FR,Left-Pallidum,1.877173921898431,1.664222649597557,0.2060146705352124,1.7124104334305381
1618,FR,Left-Hippocampus,1.823854216365097,1.676635207224319,0.191700089829342,1.6637707101754944
1640,FR,Left-Amygdala,1.735184904529431,1.605987993289997,0.1790673031234917,1.582884089633194
1662,FR,Left-Accumbens-area,1.688470386012937,1.52719988812529,0.1506365823607796,1.5402698022903205
1684,FR,Left-VentralDC,2.003087848558074,1.852925455154784,0.3781619100206575,1.8272726309130827
1706,FR,Right-Cerebellum-Cortex,1.699370120798372,1.557838612675178,0.0255249532912936,1.5502128445148409
1728,FR,Right-Thalamus-Proper,1.857289057067198,1.68974768173718,0.2244807429555378,1.694270904851363
1750,FR,Right-Caudate,1.45466124174584,1.353428066618958,-0.1008262628504393,1.3269825765283454
1772,FR,Right-Putamen,1.70210329879357,1.494898340536482,0.0982684513674657,1.5527061257504264
1794,FR,Right-Pallidum,1.799983329897545,1.686725463718972,0.2614227756548122,1.6419950214311438
1816,FR,Right-Hippocampus,1.737680231214776,1.567615406784451,0.1650622312205254,1.5851603962667749
1838,FR,Right-Amygdala,1.592033165506827,1.467494908275403,0.157719290379734,1.452297078698095
1860,FR,Right-Accumbens-area,1.708898369090719,1.582253536620024,0.1460924093084946,1.5589047784895205
1882,FR,Right-VentralDC,1.988657786198716,1.873827189668806,0.3949018079144557,1.8141091253630868
13,JD,ctx-lh-bankssts,4.215833070237964,4.41498448056149,-0.0050241476303259,4.417420757814297
35,JD,ctx-lh-caudalanteriorcingulate,4.018416996443901,4.142231897847443,-0.2253403071953346,4.21056487719119
57,JD,ctx-lh-caudalmiddlefrontal,3.913199728698847,3.948491491469834,-0.0879912140398324,4.100316455378969
79,JD,ctx-lh-cuneus,3.841800491178441,3.939995289799516,0.4691139775927908,4.025503134106514
101,JD,ctx-lh-entorhinal,3.743666459471797,3.856461340212914,-0.7013903905860928,3.9226766460822935
123,JD,ctx-lh-fusiform,3.653393871583759,3.751525447309765,-0.2821266438914281,3.8280875110395893
145,JD,ctx-lh-inferiorparietal,3.914241024884157,3.980075639094387,-0.0897068417893398,4.101407543025796
167,JD,ctx-lh-inferiortemporal,3.574293965932063,3.671636441251053,-0.2545123240988886,3.745205300253376
189,JD,ctx-lh-isthmuscingulate,3.901207101369266,3.945887024773145,0.2101096060485932,4.0877503788707665
211,JD,ctx-lh-lateraloccipital,3.681893302160028,3.742635711983664,-0.0990677718980722,3.857949693463808
233,JD,ctx-lh-lateralorbitofrontal,4.42440559399125,4.560693320283582,-0.4274479354301588,4.63596655424107
255,JD,ctx-lh-lingual,3.746900754265256,3.854840903668925,0.2787948406301095,3.926065594534351
277,JD,ctx-lh-medialorbitofrontal,3.999902682881634,4.108663747538419,-0.2992473509587867,4.191165268220898
299,JD,ctx-lh-middletemporal,3.59637697871133,3.766344285333654,-0.1546011017729352,3.7683442522519437
321,JD,ctx-lh-parahippocampal,3.365808271426815,3.409487878459477,-0.4577992614069769,3.5267504849722697
343,JD,ctx-lh-paracentral,3.642431686446682,3.676705034475799,-0.1786344551471219,3.816601149182099
365,JD,ctx-lh-parsopercularis,4.013001648642613,4.116628339794615,-0.2593445125524419,4.204890584734719
387,JD,ctx-lh-parsorbitalis,4.410576767899887,4.488947307327185,-0.3105240824116673,4.621476477804352
409,JD,ctx-lh-parstriangularis,4.018241691781206,4.133222859118674,-0.303974370688697,4.210381190018802
431,JD,ctx-lh-pericalcarine,4.485422909393122,4.526454016717266,0.151987786059844,4.699901523000903
453,JD,ctx-lh-postcentral,3.548010903168047,3.603588118821113,-0.2007499654702773,3.717665465279277
475,JD,ctx-lh-posteriorcingulate,4.104429614045095,4.349547847502561,0.0725063817705214,4.300690343758587
497,JD,ctx-lh-precentral,3.622519859247726,3.655052215331735,-0.208373593026273,3.795737201931523
519,JD,ctx-lh-precuneus,3.962323296014081,4.021643673192756,0.4945972681689355,4.151788954963482
541,JD,ctx-lh-rostralanteriorcingulate,3.885151912093788,4.027556411238089,-0.45334729116244,4.070927481665272
563,JD,ctx-lh-rostralmiddlefrontal,3.818507001128781,3.917387816313447,-0.2328035360475703,4.0010958236762875
585,JD,ctx-lh-superiorfrontal,3.452108211336432,3.538057450654198,-0.2636927884235061,3.617177012684229
607,JD,ctx-lh-superiorparietal,3.386092170464057,3.487098105693556,-0.1896378609303197,3.5480042953494118
629,JD,ctx-lh-superiortemporal,3.683436137440685,3.790383752744237,-0.3174693777885473,3.8595663022054527
651,JD,ctx-lh-supramarginal,3.745221514261842,3.859108502460765,-0.1380597058544136,3.924306058631281
673,JD,ctx-lh-frontalpole,3.399144950033141,3.43223829473207,-0.1007539134981638,3.561681217194989
695,JD,ctx-lh-temporalpole,3.575684818877823,3.845435971234008,-0.6218564413093918,3.7466626593497407
717,JD,ctx-lh-transversetemporal,4.23325806576024,4.353994540438003,0.4532780070698368,4.435678961031195
739,JD,ctx-lh-insula,4.234307651432083,4.394883656975893,-0.4271918806992822,4.436778734541355
761,JD,ctx-rh-bankssts,4.202363545512358,4.242739014484206,0.0872364864994606,4.403307163388362
783,JD,ctx-rh-caudalanteriorcingulate,3.828224394424147,3.846181156442439,0.0525871195606684,4.011277871717477
805,JD,ctx-rh-caudalmiddlefrontal,3.809580285899128,3.841223395316886,0.0364459284697112,3.991742261403401
827,JD,ctx-rh-cuneus,3.719702624921767,3.844997136971976,0.086191040353294,3.8975669374163013
849,JD,ctx-rh-entorhinal,3.577587470612699,3.631239145528967,-0.6462227606042492,3.7486562898205165
871,JD,ctx-rh-fusiform,3.838576382285892,3.950250268459852,-0.3139323879383727,4.022124858612651
893,JD,ctx-rh-inferiorparietal,3.587167680505326,3.687309867079044,-0.0034981644072917,3.7586945947863057
915,JD,ctx-rh-inferiortemporal,3.790930707035387,3.891105133264758,-0.2902010493971867,3.972200919176458
937,JD,ctx-rh-isthmuscingulate,3.907661939746761,3.949208087156479,0.3100844818051529,4.094513867026494
959,JD,ctx-rh-lateraloccipital,3.517104204063395,3.600585197993145,0.0501915090523979,3.6852809064255974
981,JD,ctx-rh-lateralorbitofrontal,4.388553652479461,4.519506133846368,-0.4337862540873949,4.598400287265233
1003,JD,ctx-rh-lingual,3.88151378488343,3.919722299508537,0.295063316717042,4.0671153908184925
1025,JD,ctx-rh-medialorbitofrontal,3.913006948316605,3.987252441489668,-0.2455075420465946,4.100114456853879
1047,JD,ctx-rh-middletemporal,3.579021786091063,3.67690259575558,-0.0699206062523747,3.7501591896891355
1069,JD,ctx-rh-parahippocampal,3.672862699037445,3.721720297614713,-0.4932399722817943,3.8484872757103865
1091,JD,ctx-rh-paracentral,3.686100055574177,3.725899709743056,-0.2622207032608205,3.8623576004053457
1113,JD,ctx-rh-parsopercularis,4.112170114794453,4.151597117794084,-0.1045930396847542,4.308800970559131
1135,JD,ctx-rh-parsorbitalis,4.053095725419102,4.163849760363215,-0.3239300109692085,4.246901832349858
1157,JD,ctx-rh-parstriangularis,3.941505322773247,4.054289860540286,-0.2868314533057288,4.129975532658198
1179,JD,ctx-rh-pericalcarine,4.429954730263256,4.471406586593782,0.4877935623976182,4.641781032506101
1201,JD,ctx-rh-postcentral,3.551696772634668,3.651966182588675,-0.2222864892240262,3.7215275812647013
1223,JD,ctx-rh-posteriorcingulate,3.987574403469895,4.028708653250344,0.0917515405805334,4.178247489818805
1245,JD,ctx-rh-precentral,3.727353903065327,3.815827712465829,-0.1406304804012287,3.905584075270686
1267,JD,ctx-rh-precuneus,3.901886657796676,3.939664085833006,0.4432795500480176,4.088462429518534
1289,JD,ctx-rh-rostralanteriorcingulate,3.91076694223558,3.958456981964014,-0.2636313538638826,4.097767340828388
1311,JD,ctx-rh-rostralmiddlefrontal,3.616351395526443,3.707349407896518,-0.1645992172027185,3.789273781954441
1333,JD,ctx-rh-superiorfrontal,3.339861363886346,3.372346120884351,-0.2398596266224098,3.4995628790920663
1355,JD,ctx-rh-superiorparietal,3.464620197849078,3.561700569568086,-0.1531710335879466,3.6302872824747108
1377,JD,ctx-rh-superiortemporal,3.591908440931384,3.654260931646779,-0.1560411347987326,3.7636620432514114
1399,JD,ctx-rh-supramarginal,3.629101022377728,3.720152328672696,-0.1188424659828182,3.8026330552864076
1421,JD,ctx-rh-frontalpole,3.323373897982844,3.404419984784086,-0.0331612030610353,3.4822870351692963
1443,JD,ctx-rh-temporalpole,3.294237469307074,3.35656860187701,-0.5261258526170745,3.451757395428684
1465,JD,ctx-rh-transversetemporal,4.374541690466951,4.389874774880741,0.5399210955988836,4.583718317931881
1487,JD,ctx-rh-insula,4.225849460723596,4.274481600965704,-0.3546149239011553,4.427916100137495
1509,JD,Left-Cerebellum-Cortex,3.905272462432012,3.942489644229135,0.1586841695999353,4.092010132529743
1531,JD,Left-Thalamus-Proper,4.885335621147336,4.946515504966136,-0.3485782066258065,5.118936784783019
1553,JD,Left-Caudate,3.281037564477114,3.331743500319749,-0.4666166467184674,3.437926313261632
1575,JD,Left-Putamen,4.154176617869373,4.193760492141161,0.1629478235073847,4.352816090597047
1597,JD,Left-Pallidum,4.523843612795443,4.687930414414994,-0.5730050506402627,4.740159381865713
1619,JD,Left-Hippocampus,4.226462351281921,4.292234923304756,-0.520667125035203,4.428558297167004
1641,JD,Left-Amygdala,4.410417190683781,4.475589765233641,-0.6077856012676922,4.621309270114874
1663,JD,Left-Accumbens-area,4.488925238211244,4.575209469624321,-0.5302086947511102,4.7035713220095685
1685,JD,Left-VentralDC,4.833452096710439,4.923155618763908,-0.6138937791292636,5.064572355732421
1707,JD,Right-Cerebellum-Cortex,3.875269111814423,3.974924253579903,0.2042849203475394,4.06057211740581
1729,JD,Right-Thalamus-Proper,4.930272052411872,4.990731686853003,-0.3414460317381376,5.16602193282918
1751,JD,Right-Caudate,3.060745977828448,3.103703732749656,-0.3800270632595993,3.2071010857393434
1773,JD,Right-Putamen,4.408699681925993,4.483324838127855,0.106455280586131,4.6195096355676855
1795,JD,Right-Pallidum,4.354483831953951,4.493013569911984,-0.5245630608757212,4.562701356615709
1817,JD,Right-Hippocampus,4.472385760335754,4.546269051497372,-0.5493736947982835,4.686240979068245
1839,JD,Right-Amygdala,4.63805014327083,4.164521687911985,-0.6268763919324493,4.859826904273436
